timestamp,component_id,sensor_a,sensor_b,temperature_c,post_event_diagnosis,anomaly_label_copy,anomaly_label
2026-03-01T05:47:30Z,CMP-00695,55.51,27.61,30.2,0,0,0
2026-03-01T05:48:00Z,CMP-00696,51.27,25.56,28.9,0,0,0
2026-03-01T05:48:30Z,CMP-00697,51.63,25.52,28.4,0,0,0
2026-03-01T05:49:00Z,CMP-00698,53.68,26.97,30.2,0,0,0
2026-03-01T05:49:30Z,CMP-00699,52.85,27.02,29.5,0,0,0
2026-03-01T05:50:00Z,CMP-00700,56.65,27.49,28.2,0,0,0
2026-03-01T05:50:30Z,CMP-00701,46.18,22.69,30.1,0,0,0
2026-03-01T05:51:00Z,CMP-00702,52.82,26.02,27.6,0,0,0
2026-03-01T05:51:30Z,CMP-00703,54.57,27.61,25.9,0,0,0
2026-03-01T05:52:00Z,CMP-00704,56.82,28.02,29.4,0,0,0
2026-03-01T05:52:30Z,CMP-00705,62.39,30.56,29.3,0,0,0
2026-03-01T05:53:00Z,CMP-00706,42.21,21.44,29.7,0,0,0
2026-03-01T05:53:30Z,CMP-00707,44.42,22.75,28.3,0,0,0
2026-03-01T05:54:00Z,CMP-00708,42.14,20.41,29.0,0,0,0
2026-03-01T05:54:30Z,CMP-00709,51.15,24.97,31.7,0,0,0
2026-03-01T05:55:00Z,CMP-00710,51.66,25.53,31.4,0,0,0
2026-03-01T05:55:30Z,CMP-00711,45.51,23.17,29.9,0,0,0
2026-03-01T05:56:00Z,CMP-00712,46.97,23.62,29.6,0,0,0
2026-03-01T05:56:30Z,CMP-00713,52.17,26.48,31.5,0,0,0
2026-03-01T05:57:00Z,CMP-00714,50.6,25.31,30.2,0,0,0
2026-03-01T05:57:30Z,CMP-00715,42.17,21.23,28.2,0,0,0
2026-03-01T05:58:00Z,CMP-00716,57.28,29.29,27.8,0,0,0
2026-03-01T05:58:30Z,CMP-00717,47.35,23.81,32.8,0,0,0
2026-03-01T05:59:00Z,CMP-00718,54.59,27.51,29.3,0,0,0
2026-03-01T05:59:30Z,CMP-00719,56.69,28.65,27.5,0,0,0
2026-03-01T06:00:00Z,CMP-00720,44.44,21.84,29.7,0,0,0
2026-03-01T06:00:30Z,CMP-00721,46.1,23.14,29.0,0,0,0
2026-03-01T06:01:00Z,CMP-00722,44.23,22.07,29.1,0,0,0
2026-03-01T06:01:30Z,CMP-00723,46.62,22.84,30.2,0,0,0
2026-03-01T06:02:00Z,CMP-00724,53.21,26.65,28.1,0,0,0
2026-03-01T06:02:30Z,CMP-00725,43.3,21.48,29.8,0,0,0
2026-03-01T06:03:00Z,CMP-00726,43.25,20.93,32.2,0,0,0
2026-03-01T06:03:30Z,CMP-00727,52.66,26.51,33.7,0,0,0
2026-03-01T06:04:00Z,CMP-00728,49.13,25.09,29.4,0,0,0
2026-03-01T06:04:30Z,CMP-00729,56.79,28.36,30.8,0,0,0
2026-03-01T06:05:00Z,CMP-00730,52.94,26.45,26.8,0,0,0
2026-03-01T06:05:30Z,CMP-00731,51.09,25.33,31.0,0,0,0
2026-03-01T06:06:00Z,CMP-00732,49.38,23.53,31.8,0,0,0
2026-03-01T06:06:30Z,CMP-00733,57.12,28.67,29.3,0,0,0
2026-03-01T06:07:00Z,CMP-00734,46.77,23.88,30.3,0,0,0
2026-03-01T06:07:30Z,CMP-00735,41.21,21.16,27.7,0,0,0
2026-03-01T06:08:00Z,CMP-00736,37.9,18.65,32.8,0,0,0
2026-03-01T06:08:30Z,CMP-00737,48.57,24.51,30.3,0,0,0
2026-03-01T06:09:00Z,CMP-00738,51.38,24.86,27.3,0,0,0
2026-03-01T06:09:30Z,CMP-00739,49.38,25.36,32.0,0,0,0
2026-03-01T06:10:00Z,CMP-00740,47.73,23.32,34.8,0,0,0
2026-03-01T06:10:30Z,CMP-00741,40.6,19.55,30.7,0,0,0
2026-03-01T06:11:00Z,CMP-00742,51.66,26.83,27.1,0,0,0
2026-03-01T06:11:30Z,CMP-00743,55.29,27.57,29.2,0,0,0
2026-03-01T06:12:00Z,CMP-00744,52.4,25.78,30.8,0,0,0
2026-03-01T06:12:30Z,CMP-00745,55.34,27.31,31.2,0,0,0
2026-03-01T06:13:00Z,CMP-00746,45.57,22.58,30.6,0,0,0
2026-03-01T06:13:30Z,CMP-00747,50.32,24.67,30.4,0,0,0
2026-03-01T06:14:00Z,CMP-00748,54.09,26.61,26.8,0,0,0
2026-03-01T06:14:30Z,CMP-00749,51.53,26.35,27.0,0,0,0
2026-03-01T06:15:00Z,CMP-00750,48.25,24.76,27.9,0,0,0
2026-03-01T06:15:30Z,CMP-00751,37.17,18.38,31.2,0,0,0
2026-03-01T06:16:00Z,CMP-00752,53.59,26.5,32.3,0,0,0
2026-03-01T06:16:30Z,CMP-00753,49.08,23.79,26.4,0,0,0
2026-03-01T06:17:00Z,CMP-00754,52.42,26.39,31.3,0,0,0
2026-03-01T06:17:30Z,CMP-00755,47.88,23.83,32.5,0,0,0
2026-03-01T06:18:00Z,CMP-00756,50.51,25.18,30.9,0,0,0
2026-03-01T06:18:30Z,CMP-00757,56.47,28.79,27.6,0,0,0
2026-03-01T06:19:00Z,CMP-00758,50.45,24.65,31.7,0,0,0
2026-03-01T06:19:30Z,CMP-00759,48.38,23.45,30.9,0,0,0
2026-03-01T06:20:00Z,CMP-00760,53.6,26.66,33.1,0,0,0
2026-03-01T06:20:30Z,CMP-00761,50.16,25.29,27.1,0,0,0
2026-03-01T06:21:00Z,CMP-00762,49.66,25.0,29.9,0,0,0
2026-03-01T06:21:30Z,CMP-00763,57.19,28.61,30.4,0,0,0
2026-03-01T06:22:00Z,CMP-00764,50.36,25.11,28.5,0,0,0
2026-03-01T06:22:30Z,CMP-00765,61.29,30.76,30.8,1,1,1
2026-03-01T06:23:00Z,CMP-00766,54.56,27.52,34.3,0,0,0
2026-03-01T06:23:30Z,CMP-00767,52.13,26.14,31.5,0,0,0
2026-03-01T06:24:00Z,CMP-00768,51.85,25.81,30.0,0,0,0
2026-03-01T06:24:30Z,CMP-00769,44.94,21.63,36.7,0,0,0
2026-03-01T06:25:00Z,CMP-00770,49.55,24.43,32.4,0,0,0
2026-03-01T06:25:30Z,CMP-00771,47.37,23.76,29.9,0,0,0
2026-03-01T06:26:00Z,CMP-00772,49.99,25.72,32.3,0,0,0
2026-03-01T06:26:30Z,CMP-00773,52.04,26.27,29.1,0,0,0
2026-03-01T06:27:00Z,CMP-00774,56.52,28.71,28.7,0,0,0
2026-03-01T06:27:30Z,CMP-00775,46.14,22.98,31.2,0,0,0
2026-03-01T06:28:00Z,CMP-00776,51.86,25.12,26.8,0,0,0
2026-03-01T06:28:30Z,CMP-00777,42.62,21.32,27.9,0,0,0
2026-03-01T06:29:00Z,CMP-00778,51.15,25.81,31.2,0,0,0
2026-03-01T06:29:30Z,CMP-00779,43.47,23.09,31.6,0,0,0
2026-03-01T06:30:00Z,CMP-00780,47.67,24.13,29.3,0,0,0
2026-03-01T06:30:30Z,CMP-00781,50.52,25.89,26.5,0,0,0
2026-03-01T06:31:00Z,CMP-00782,53.17,26.35,27.9,0,0,0
2026-03-01T06:31:30Z,CMP-00783,50.9,25.21,33.0,0,0,0
2026-03-01T06:32:00Z,CMP-00784,50.06,25.28,31.6,0,0,0
2026-03-01T06:32:30Z,CMP-00785,53.25,26.59,30.4,0,0,0
2026-03-01T06:33:00Z,CMP-00786,47.93,23.66,26.4,0,0,0
2026-03-01T06:33:30Z,CMP-00787,51.43,26.7,28.1,0,0,0
2026-03-01T06:34:00Z,CMP-00788,43.4,21.11,28.5,0,0,0
2026-03-01T06:34:30Z,CMP-00789,53.29,27.24,25.9,0,0,0
2026-03-01T06:35:00Z,CMP-00790,49.15,24.69,31.8,0,0,0
2026-03-01T06:35:30Z,CMP-00791,54.83,27.26,27.7,0,0,0
2026-03-01T06:36:00Z,CMP-00792,52.21,25.75,29.6,0,0,0
2026-03-01T06:36:30Z,CMP-00793,53.09,27.01,30.7,0,0,0
2026-03-01T06:37:00Z,CMP-00794,53.23,27.08,26.9,0,0,0
2026-03-01T06:37:30Z,CMP-00795,58.51,29.42,31.1,0,0,0
2026-03-01T06:38:00Z,CMP-00796,50.11,24.97,33.3,0,0,0
2026-03-01T06:38:30Z,CMP-00797,42.22,21.23,32.6,0,0,0
2026-03-01T06:39:00Z,CMP-00798,51.77,26.17,28.7,0,0,0
2026-03-01T06:39:30Z,CMP-00799,48.37,23.57,31.2,0,0,0
2026-03-01T06:40:00Z,CMP-00800,44.8,22.46,27.7,0,0,0
2026-03-01T06:40:30Z,CMP-00801,48.58,23.28,30.3,0,0,0
2026-03-01T06:41:00Z,CMP-00802,51.18,25.31,32.8,0,0,0
2026-03-01T06:41:30Z,CMP-00803,43.75,21.45,26.9,0,0,0
2026-03-01T06:42:00Z,CMP-00804,59.94,29.96,29.2,0,0,0
2026-03-01T06:42:30Z,CMP-00805,48.93,24.71,27.4,0,0,0
2026-03-01T06:43:00Z,CMP-00806,41.92,21.45,31.0,0,0,0
2026-03-01T06:43:30Z,CMP-00807,54.32,27.33,30.7,0,0,0
2026-03-01T06:44:00Z,CMP-00808,43.29,21.8,32.1,0,0,0
2026-03-01T06:44:30Z,CMP-00809,58.27,30.01,30.1,0,0,0
2026-03-01T06:45:00Z,CMP-00810,50.33,24.8,28.0,0,0,0
2026-03-01T06:45:30Z,CMP-00811,56.26,27.91,30.6,0,0,0
2026-03-01T06:46:00Z,CMP-00812,41.81,21.29,30.9,0,0,0
2026-03-01T06:46:30Z,CMP-00813,47.1,23.41,33.1,0,0,0
2026-03-01T06:47:00Z,CMP-00814,54.92,26.27,28.5,0,0,0
2026-03-01T06:47:30Z,CMP-00815,45.88,22.57,30.4,0,0,0
2026-03-01T06:48:00Z,CMP-00816,55.53,27.59,29.8,0,0,0
2026-03-01T06:48:30Z,CMP-00817,58.41,29.71,31.2,0,0,0
2026-03-01T06:49:00Z,CMP-00818,50.95,26.09,32.4,0,0,0
2026-03-01T06:49:30Z,CMP-00819,45.24,22.62,31.2,0,0,0
2026-03-01T06:50:00Z,CMP-00820,49.81,24.06,29.3,0,0,0
2026-03-01T06:50:30Z,CMP-00821,51.58,25.19,26.3,0,0,0
2026-03-01T06:51:00Z,CMP-00822,45.56,23.28,29.2,0,0,0
2026-03-01T06:51:30Z,CMP-00823,53.63,26.7,31.7,0,0,0
2026-03-01T06:52:00Z,CMP-00824,48.57,23.92,26.8,0,0,0
2026-03-01T06:52:30Z,CMP-00825,45.91,22.3,26.9,0,0,0
2026-03-01T06:53:00Z,CMP-00826,50.4,25.16,27.5,0,0,0
2026-03-01T06:53:30Z,CMP-00827,40.61,19.51,28.8,0,0,0
2026-03-01T06:54:00Z,CMP-00828,61.34,30.98,30.3,1,1,1
2026-03-01T06:54:30Z,CMP-00829,55.93,27.42,29.5,0,0,0
2026-03-01T06:55:00Z,CMP-00830,56.56,28.33,28.1,0,0,0
2026-03-01T06:55:30Z,CMP-00831,49.86,24.04,31.2,0,0,0
2026-03-01T06:56:00Z,CMP-00832,46.27,23.12,30.3,0,0,0
2026-03-01T06:56:30Z,CMP-00833,40.91,20.72,32.4,0,0,0
2026-03-01T06:57:00Z,CMP-00834,51.47,26.19,32.9,0,0,0
2026-03-01T06:57:30Z,CMP-00835,55.09,27.29,30.8,0,0,0
2026-03-01T06:58:00Z,CMP-00836,42.75,21.94,28.9,0,0,0
2026-03-01T06:58:30Z,CMP-00837,52.75,26.69,25.4,0,0,0
2026-03-01T06:59:00Z,CMP-00838,45.92,23.62,28.4,0,0,0
2026-03-01T06:59:30Z,CMP-00839,44.77,22.55,32.0,0,0,0
2026-03-01T07:00:00Z,CMP-00840,58.11,28.7,29.1,0,0,0
2026-03-01T07:00:30Z,CMP-00841,51.35,25.67,28.5,0,0,0
2026-03-01T07:01:00Z,CMP-00842,38.32,19.22,34.1,0,0,0
2026-03-01T07:01:30Z,CMP-00843,56.83,27.68,33.8,0,0,0
2026-03-01T07:02:00Z,CMP-00844,52.83,25.57,31.3,0,0,0
2026-03-01T07:02:30Z,CMP-00845,45.71,22.93,23.1,0,0,0
2026-03-01T07:03:00Z,CMP-00846,47.4,24.05,30.8,0,0,0
2026-03-01T07:03:30Z,CMP-00847,44.56,22.49,30.0,0,0,0
2026-03-01T07:04:00Z,CMP-00848,45.95,23.58,27.8,0,0,0
2026-03-01T07:04:30Z,CMP-00849,45.46,23.24,28.7,0,0,0
2026-03-01T07:05:00Z,CMP-00850,38.34,19.47,29.5,0,0,0
2026-03-01T07:05:30Z,CMP-00851,51.07,25.23,30.7,0,0,0
2026-03-01T07:06:00Z,CMP-00852,49.9,24.79,31.3,0,0,0
2026-03-01T07:06:30Z,CMP-00853,51.54,26.12,30.1,0,0,0
2026-03-01T07:07:00Z,CMP-00854,50.89,25.97,27.3,0,0,0
2026-03-01T07:07:30Z,CMP-00855,55.78,27.5,29.0,0,0,0
2026-03-01T07:08:00Z,CMP-00856,54.05,26.71,29.7,0,0,0
2026-03-01T07:08:30Z,CMP-00857,52.02,26.07,29.2,0,0,0
2026-03-01T07:09:00Z,CMP-00858,51.3,26.05,27.5,0,0,0
2026-03-01T07:09:30Z,CMP-00859,48.58,24.94,28.0,0,0,0
2026-03-01T07:10:00Z,CMP-00860,44.82,22.3,29.6,0,0,0
2026-03-01T07:10:30Z,CMP-00861,48.36,24.52,27.1,0,0,0
2026-03-01T07:11:00Z,CMP-00862,55.0,27.27,30.1,0,0,0
2026-03-01T07:11:30Z,CMP-00863,53.98,27.86,28.7,0,0,0
2026-03-01T07:12:00Z,CMP-00864,44.6,21.92,30.8,0,0,0
2026-03-01T07:12:30Z,CMP-00865,44.56,22.16,36.2,0,0,0
2026-03-01T07:13:00Z,CMP-00866,60.59,30.99,27.3,0,0,0
2026-03-01T07:13:30Z,CMP-00867,51.4,25.8,28.5,0,0,0
2026-03-01T07:14:00Z,CMP-00868,54.71,27.27,30.2,0,0,0
2026-03-01T07:14:30Z,CMP-00869,55.39,27.42,27.6,0,0,0
2026-03-01T07:15:00Z,CMP-00870,48.18,23.47,29.5,0,0,0
2026-03-01T07:15:30Z,CMP-00871,43.51,21.56,29.5,0,0,0
2026-03-01T07:16:00Z,CMP-00872,54.56,27.52,28.1,0,0,0
2026-03-01T07:16:30Z,CMP-00873,46.11,23.39,29.5,0,0,0
2026-03-01T07:17:00Z,CMP-00874,52.29,27.33,27.8,0,0,0
2026-03-01T07:17:30Z,CMP-00875,53.85,27.77,26.4,0,0,0
2026-03-01T07:18:00Z,CMP-00876,52.04,26.21,27.3,0,0,0
2026-03-01T07:18:30Z,CMP-00877,50.3,25.39,32.6,0,0,0
2026-03-01T07:19:00Z,CMP-00878,57.16,28.54,28.2,0,0,0
2026-03-01T07:19:30Z,CMP-00879,45.79,22.37,31.6,0,0,0
2026-03-01T07:20:00Z,CMP-00880,49.83,25.28,31.5,0,0,0
2026-03-01T07:20:30Z,CMP-00881,49.29,24.38,32.8,0,0,0
2026-03-01T07:21:00Z,CMP-00882,48.95,24.39,29.9,0,0,0
2026-03-01T07:21:30Z,CMP-00883,44.93,23.12,33.3,0,0,0
2026-03-01T07:22:00Z,CMP-00884,55.79,27.98,31.6,0,0,0
2026-03-01T07:22:30Z,CMP-00885,41.82,20.81,31.0,0,0,0
2026-03-01T07:23:00Z,CMP-00886,50.92,25.34,29.3,0,0,0
2026-03-01T07:23:30Z,CMP-00887,46.22,23.87,31.5,0,0,0
2026-03-01T07:24:00Z,CMP-00888,48.29,24.77,32.3,0,0,0
2026-03-01T07:24:30Z,CMP-00889,48.86,24.15,28.2,0,0,0
2026-03-01T07:25:00Z,CMP-00890,53.8,27.8,29.8,0,0,0
2026-03-01T07:25:30Z,CMP-00891,42.8,20.99,29.9,0,0,0
2026-03-01T07:26:00Z,CMP-00892,44.38,21.55,29.7,0,0,0
2026-03-01T07:26:30Z,CMP-00893,47.17,23.59,31.0,0,0,0
2026-03-01T07:27:00Z,CMP-00894,48.98,24.3,31.0,0,0,0
2026-03-01T07:27:30Z,CMP-00895,46.65,23.02,30.1,0,0,0
2026-03-01T07:28:00Z,CMP-00896,58.05,28.85,26.2,0,0,0
2026-03-01T07:28:30Z,CMP-00897,51.38,25.64,31.8,0,0,0
2026-03-01T07:29:00Z,CMP-00898,51.99,25.78,31.9,0,0,0
2026-03-01T07:29:30Z,CMP-00899,59.36,30.62,32.5,0,0,0
2026-03-01T07:30:00Z,CMP-00900,42.89,21.15,30.1,0,0,0
2026-03-01T07:30:30Z,CMP-00901,42.08,20.29,29.0,0,0,0
2026-03-01T07:31:00Z,CMP-00902,50.11,24.9,31.6,0,0,0
2026-03-01T07:31:30Z,CMP-00903,44.4,21.95,26.7,0,0,0
2026-03-01T07:32:00Z,CMP-00904,58.2,28.89,26.4,0,0,0
2026-03-01T07:32:30Z,CMP-00905,55.6,28.05,30.4,0,0,0
2026-03-01T07:33:00Z,CMP-00906,51.75,26.2,28.5,0,0,0
2026-03-01T07:33:30Z,CMP-00907,51.33,25.03,27.6,0,0,0
2026-03-01T07:34:00Z,CMP-00908,45.38,22.67,30.7,0,0,0
2026-03-01T07:34:30Z,CMP-00909,50.0,25.76,25.7,0,0,0
2026-03-01T07:35:00Z,CMP-00910,49.93,24.91,25.7,0,0,0
2026-03-01T07:35:30Z,CMP-00911,37.39,18.63,29.0,0,0,0
2026-03-01T07:36:00Z,CMP-00912,53.11,26.09,27.7,0,0,0
2026-03-01T07:36:30Z,CMP-00913,50.44,24.53,30.0,0,0,0
2026-03-01T07:37:00Z,CMP-00914,54.46,27.54,29.0,0,0,0
2026-03-01T07:37:30Z,CMP-00915,47.88,23.91,30.4,0,0,0
2026-03-01T07:38:00Z,CMP-00916,54.07,27.93,29.7,0,0,0
2026-03-01T07:38:30Z,CMP-00917,47.36,23.77,29.0,0,0,0
2026-03-01T07:39:00Z,CMP-00918,50.87,25.31,28.6,0,0,0
2026-03-01T07:39:30Z,CMP-00919,42.02,20.62,33.7,0,0,0
2026-03-01T07:40:00Z,CMP-00920,56.22,28.93,30.6,0,0,0
2026-03-01T07:40:30Z,CMP-00921,52.61,25.22,30.3,0,0,0
2026-03-01T07:41:00Z,CMP-00922,52.88,27.22,29.6,0,0,0
2026-03-01T07:41:30Z,CMP-00923,47.86,23.34,30.3,0,0,0
2026-03-01T07:42:00Z,CMP-00924,47.16,24.14,34.2,0,0,0
2026-03-01T07:42:30Z,CMP-00925,41.62,20.37,27.3,0,0,0
2026-03-01T07:43:00Z,CMP-00926,49.3,25.23,28.5,0,0,0
2026-03-01T07:43:30Z,CMP-00927,50.33,24.2,31.2,0,0,0
2026-03-01T07:44:00Z,CMP-00928,46.02,22.69,27.7,0,0,0
2026-03-01T07:44:30Z,CMP-00929,55.39,27.34,29.5,0,0,0
2026-03-01T07:45:00Z,CMP-00930,54.88,26.75,30.6,0,0,0
2026-03-01T07:45:30Z,CMP-00931,51.46,25.78,28.3,0,0,0
2026-03-01T07:46:00Z,CMP-00932,56.07,27.57,29.0,0,0,0
2026-03-01T07:46:30Z,CMP-00933,51.15,26.28,25.0,0,0,0
2026-03-01T07:47:00Z,CMP-00934,54.19,26.14,26.8,0,0,0
2026-03-01T07:47:30Z,CMP-00935,50.57,26.12,30.0,0,0,0
2026-03-01T07:48:00Z,CMP-00936,51.77,26.35,27.9,0,0,0
2026-03-01T07:48:30Z,CMP-00937,50.0,25.11,28.2,0,0,0
2026-03-01T07:49:00Z,CMP-00938,50.36,25.45,28.8,0,0,0
2026-03-01T07:49:30Z,CMP-00939,49.96,24.97,29.5,0,0,0
2026-03-01T07:50:00Z,CMP-00940,46.97,23.69,30.9,0,0,0
2026-03-01T07:50:30Z,CMP-00941,40.52,20.29,28.7,0,0,0
2026-03-01T07:51:00Z,CMP-00942,42.09,21.25,31.6,0,0,0
2026-03-01T07:51:30Z,CMP-00943,43.71,21.62,29.0,0,0,0
2026-03-01T07:52:00Z,CMP-00944,35.41,18.57,31.1,0,0,0
2026-03-01T07:52:30Z,CMP-00945,55.43,27.36,31.2,0,0,0
2026-03-01T07:53:00Z,CMP-00946,49.38,25.06,28.0,0,0,0
2026-03-01T07:53:30Z,CMP-00947,54.8,27.21,30.1,0,0,0
2026-03-01T07:54:00Z,CMP-00948,50.06,25.29,29.2,0,0,0
2026-03-01T07:54:30Z,CMP-00949,53.4,26.29,29.2,0,0,0
2026-03-01T07:55:00Z,CMP-00950,43.61,21.66,28.0,0,0,0
2026-03-01T07:55:30Z,CMP-00951,44.33,22.36,32.8,0,0,0
2026-03-01T07:56:00Z,CMP-00952,52.91,26.19,31.3,0,0,0
2026-03-01T07:56:30Z,CMP-00953,54.87,27.24,28.3,0,0,0
2026-03-01T07:57:00Z,CMP-00954,59.02,29.67,32.7,0,0,0
2026-03-01T07:57:30Z,CMP-00955,49.78,24.9,32.5,0,0,0
2026-03-01T07:58:00Z,CMP-00956,56.67,28.5,33.1,0,0,0
2026-03-01T07:58:30Z,CMP-00957,48.05,24.17,30.4,0,0,0
2026-03-01T07:59:00Z,CMP-00958,51.35,25.42,33.0,0,0,0
2026-03-01T07:59:30Z,CMP-00959,45.25,22.55,29.5,0,0,0
2026-03-01T08:00:00Z,CMP-00960,51.81,25.88,30.3,0,0,0
2026-03-01T08:00:30Z,CMP-00961,46.48,22.82,32.0,0,0,0
2026-03-01T08:01:00Z,CMP-00962,43.81,21.66,35.4,0,0,0
2026-03-01T08:01:30Z,CMP-00963,51.9,25.64,29.4,0,0,0
2026-03-01T08:02:00Z,CMP-00964,50.62,25.95,28.2,0,0,0
2026-03-01T08:02:30Z,CMP-00965,52.07,26.03,28.3,0,0,0
2026-03-01T08:03:00Z,CMP-00966,54.74,26.6,29.4,0,0,0
2026-03-01T08:03:30Z,CMP-00967,52.94,25.42,28.1,0,0,0
2026-03-01T08:04:00Z,CMP-00968,52.38,26.2,31.7,0,0,0
2026-03-01T08:04:30Z,CMP-00969,46.19,22.87,31.5,0,0,0
2026-03-01T08:05:00Z,CMP-00970,46.84,22.6,30.1,0,0,0
2026-03-01T08:05:30Z,CMP-00971,55.67,27.7,29.8,0,0,0
2026-03-01T08:06:00Z,CMP-00972,51.2,25.5,27.8,0,0,0
2026-03-01T08:06:30Z,CMP-00973,53.52,26.77,28.9,0,0,0
2026-03-01T08:07:00Z,CMP-00974,54.79,27.82,33.6,0,0,0
2026-03-01T08:07:30Z,CMP-00975,46.35,23.22,27.7,0,0,0
2026-03-01T08:08:00Z,CMP-00976,49.55,25.21,31.1,0,0,0
2026-03-01T08:08:30Z,CMP-00977,53.53,27.36,31.0,0,0,0
2026-03-01T08:09:00Z,CMP-00978,47.57,23.32,29.2,0,0,0
2026-03-01T08:09:30Z,CMP-00979,52.52,26.21,30.5,0,0,0
2026-03-01T08:10:00Z,CMP-00980,46.72,23.45,32.2,0,0,0
2026-03-01T08:10:30Z,CMP-00981,48.88,24.77,29.2,0,0,0
2026-03-01T08:11:00Z,CMP-00982,46.02,22.82,29.9,0,0,0
2026-03-01T08:11:30Z,CMP-00983,49.05,24.34,26.7,0,0,0
2026-03-01T08:12:00Z,CMP-00984,42.35,21.44,30.9,0,0,0
2026-03-01T08:12:30Z,CMP-00985,50.75,25.59,28.5,0,0,0
2026-03-01T08:13:00Z,CMP-00986,47.78,23.43,30.9,0,0,0
2026-03-01T08:13:30Z,CMP-00987,51.38,25.62,28.8,0,0,0
2026-03-01T08:14:00Z,CMP-00988,59.24,29.51,29.7,0,0,0
2026-03-01T08:14:30Z,CMP-00989,51.48,26.38,31.2,0,0,0
2026-03-01T08:15:00Z,CMP-00990,51.55,26.9,29.9,0,0,0
2026-03-01T08:15:30Z,CMP-00991,49.17,24.21,26.9,0,0,0
2026-03-01T08:16:00Z,CMP-00992,48.53,23.81,28.3,0,0,0
2026-03-01T08:16:30Z,CMP-00993,54.61,27.02,30.0,0,0,0
2026-03-01T08:17:00Z,CMP-00994,53.31,26.25,30.1,0,0,0
2026-03-01T08:17:30Z,CMP-00995,45.85,23.22,31.5,0,0,0
2026-03-01T08:18:00Z,CMP-00996,50.77,25.55,29.7,0,0,0
2026-03-01T08:18:30Z,CMP-00997,41.86,21.3,28.5,0,0,0
2026-03-01T08:19:00Z,CMP-00998,52.36,25.85,27.9,0,0,0
2026-03-01T08:19:30Z,CMP-00999,50.32,25.26,31.3,0,0,0
2026-03-01T08:20:00Z,CMP-01000,46.23,23.52,31.0,0,0,0
2026-03-01T08:20:30Z,CMP-01001,47.74,24.54,30.7,0,0,0
2026-03-01T08:21:00Z,CMP-01002,46.72,23.5,33.3,0,0,0
2026-03-01T08:21:30Z,CMP-01003,48.98,24.63,24.9,0,0,0
2026-03-01T08:22:00Z,CMP-01004,56.35,28.06,28.4,0,0,0
2026-03-01T08:22:30Z,CMP-01005,47.16,23.94,31.1,0,0,0
2026-03-01T08:23:00Z,CMP-01006,56.89,27.64,29.8,0,0,0
2026-03-01T08:23:30Z,CMP-01007,59.33,28.86,28.5,0,0,0
2026-03-01T08:24:00Z,CMP-01008,51.48,25.91,29.0,0,0,0
2026-03-01T08:24:30Z,CMP-01009,47.97,23.52,29.9,0,0,0
2026-03-01T08:25:00Z,CMP-01010,50.75,25.64,35.4,0,0,0
2026-03-01T08:25:30Z,CMP-01011,47.95,23.51,29.6,0,0,0
2026-03-01T08:26:00Z,CMP-01012,54.77,27.88,26.6,0,0,0
2026-03-01T08:26:30Z,CMP-01013,50.63,24.96,31.3,0,0,0
2026-03-01T08:27:00Z,CMP-01014,50.74,25.64,30.5,0,0,0
2026-03-01T08:27:30Z,CMP-01015,50.51,25.76,30.5,0,0,0
2026-03-01T08:28:00Z,CMP-01016,48.68,24.62,30.2,0,0,0
2026-03-01T08:28:30Z,CMP-01017,54.3,27.26,28.6,0,0,0
2026-03-01T08:29:00Z,CMP-01018,49.3,24.55,30.6,0,0,0
2026-03-01T08:29:30Z,CMP-01019,45.86,22.21,30.5,0,0,0
2026-03-01T08:30:00Z,CMP-01020,49.43,24.51,26.4,0,0,0
2026-03-01T08:30:30Z,CMP-01021,49.2,24.73,31.1,0,0,0
2026-03-01T08:31:00Z,CMP-01022,49.24,24.75,29.0,0,0,0
2026-03-01T08:31:30Z,CMP-01023,53.27,27.01,30.4,0,0,0
2026-03-01T08:32:00Z,CMP-01024,53.4,27.11,29.1,0,0,0
2026-03-01T08:32:30Z,CMP-01025,36.95,17.86,29.4,0,0,0
2026-03-01T08:33:00Z,CMP-01026,49.17,24.43,32.5,0,0,0
2026-03-01T08:33:30Z,CMP-01027,46.87,23.18,30.8,0,0,0
2026-03-01T08:34:00Z,CMP-01028,56.2,26.82,31.3,0,0,0
2026-03-01T08:34:30Z,CMP-01029,49.45,23.95,32.0,0,0,0
2026-03-01T08:35:00Z,CMP-01030,48.25,24.35,29.9,0,0,0
2026-03-01T08:35:30Z,CMP-01031,49.01,24.38,27.2,0,0,0
2026-03-01T08:36:00Z,CMP-01032,54.5,26.56,30.8,0,0,0
2026-03-01T08:36:30Z,CMP-01033,51.99,26.4,25.1,0,0,0
2026-03-01T08:37:00Z,CMP-01034,55.67,27.58,31.1,0,0,0
2026-03-01T08:37:30Z,CMP-01035,60.08,30.88,29.8,0,0,0
2026-03-01T08:38:00Z,CMP-01036,46.94,23.98,28.6,0,0,0
2026-03-01T08:38:30Z,CMP-01037,47.85,24.24,31.5,0,0,0
2026-03-01T08:39:00Z,CMP-01038,47.41,24.84,31.5,0,0,0
2026-03-01T08:39:30Z,CMP-01039,38.39,18.85,28.3,0,0,0
2026-03-01T08:40:00Z,CMP-01040,54.17,26.06,28.1,0,0,0
2026-03-01T08:40:30Z,CMP-01041,48.16,24.75,28.3,0,0,0
2026-03-01T08:41:00Z,CMP-01042,52.4,26.76,31.7,0,0,0
