timestamp,satellite_id,bus_voltage,battery_temperature,reaction_wheel_speed,sun_sensor_intensity,operating_mode,anomaly_label
2026-01-15T04:16:10Z,SAT-1004,27.885,21.19,1505.1,0.7796,NOMINAL,0
2026-01-15T04:16:20Z,SAT-1005,27.885,20.97,1475.5,0.9554,NOMINAL,0
2026-01-15T04:16:30Z,SAT-1006,28.325,20.81,1524.3,0.6532,NOMINAL,0
2026-01-15T04:16:40Z,SAT-1000,27.991,20.7,1486.8,0.7256,NOMINAL,0
2026-01-15T04:16:50Z,SAT-1001,28.357,20.84,1528.3,0.8176,NOMINAL,0
2026-01-15T04:17:00Z,SAT-1002,27.591,20.74,1525.2,0.7908,NOMINAL,0
2026-01-15T04:17:10Z,SAT-1003,27.179,20.73,1487.5,0.8679,NOMINAL,0
2026-01-15T04:17:20Z,SAT-1004,27.885,20.44,1468.9,0.6447,NOMINAL,0
2026-01-15T04:17:30Z,SAT-1005,27.836,21.09,1473.7,0.9053,NOMINAL,0
2026-01-15T04:17:40Z,SAT-1006,28.067,21.23,1456.2,0.8717,NOMINAL,0
2026-01-15T04:17:50Z,SAT-1000,28.135,20.83,1454.4,0.6318,NOMINAL,0
2026-01-15T04:18:00Z,SAT-1001,27.907,20.76,1483.1,0.8471,NOMINAL,0
2026-01-15T04:18:10Z,SAT-1002,28.453,20.96,1486.4,0.9554,NOMINAL,0
2026-01-15T04:18:20Z,SAT-1003,26.902,20.63,1515.5,0.7665,NOMINAL,0
2026-01-15T04:18:30Z,SAT-1004,27.216,21.01,1487.0,0.7551,NOMINAL,0
2026-01-15T04:18:40Z,SAT-1005,28.383,21.17,1520.9,0.9209,NOMINAL,0
2026-01-15T04:18:50Z,SAT-1006,27.65,21.15,1511.3,0.7258,NOMINAL,0
2026-01-15T04:19:00Z,SAT-1000,28.768,20.41,1498.7,0.6787,NOMINAL,0
2026-01-15T04:19:10Z,SAT-1001,27.988,21.49,1503.5,0.7556,NOMINAL,0
2026-01-15T04:19:20Z,SAT-1002,27.381,21.05,1495.1,0.7078,NOMINAL,0
2026-01-15T04:19:30Z,SAT-1003,27.79,21.01,1492.3,0.6875,NOMINAL,0
2026-01-15T04:19:40Z,SAT-1004,27.724,21.04,1482.2,0.8621,NOMINAL,0
2026-01-15T04:19:50Z,SAT-1005,28.076,21.04,1480.2,0.9412,NOMINAL,0
2026-01-15T04:20:00Z,SAT-1006,27.408,21.16,1498.2,0.7915,NOMINAL,0
2026-01-15T04:20:10Z,SAT-1000,27.63,21.28,1457.6,0.7417,NOMINAL,0
2026-01-15T04:20:20Z,SAT-1001,27.348,20.8,1523.6,0.7406,NOMINAL,0
2026-01-15T04:20:30Z,SAT-1002,28.265,21.26,1520.0,0.777,STANDBY,0
2026-01-15T04:20:40Z,SAT-1003,27.903,20.61,1522.1,0.8107,NOMINAL,0
2026-01-15T04:20:50Z,SAT-1004,27.946,21.45,1472.7,0.8783,NOMINAL,0
2026-01-15T04:21:00Z,SAT-1005,28.679,21.46,1499.6,0.9753,NOMINAL,0
2026-01-15T04:21:10Z,SAT-1006,28.677,20.89,1488.8,0.9966,NOMINAL,0
2026-01-15T04:21:20Z,SAT-1000,27.868,21.34,1429.0,0.8674,NOMINAL,0
2026-01-15T04:21:30Z,SAT-1001,28.405,21.16,1550.7,0.794,NOMINAL,0
2026-01-15T04:21:40Z,SAT-1002,28.391,21.51,1489.7,0.8308,NOMINAL,0
2026-01-15T04:21:50Z,SAT-1003,28.274,21.21,1491.2,0.7194,NOMINAL,0
2026-01-15T04:22:00Z,SAT-1004,27.625,21.25,1498.5,0.9502,NOMINAL,0
2026-01-15T04:22:10Z,SAT-1005,27.665,21.34,1488.8,0.6615,NOMINAL,0
2026-01-15T04:22:20Z,SAT-1006,28.446,21.08,1724.8,0.7669,SAFE_HOLD,1
2026-01-15T04:22:30Z,SAT-1000,27.921,21.61,1480.7,0.7684,NOMINAL,0
2026-01-15T04:22:40Z,SAT-1001,27.852,21.81,1482.0,0.7371,NOMINAL,0
2026-01-15T04:22:50Z,SAT-1002,28.054,21.2,1506.6,0.697,NOMINAL,0
2026-01-15T04:23:00Z,SAT-1003,28.686,21.17,1503.0,0.61,NOMINAL,0
2026-01-15T04:23:10Z,SAT-1004,28.557,21.88,1523.5,0.8267,NOMINAL,0
2026-01-15T04:23:20Z,SAT-1005,27.986,21.93,1527.0,0.6289,NOMINAL,0
2026-01-15T04:23:30Z,SAT-1006,28.669,22.02,1711.3,0.6114,SAFE_HOLD,1
2026-01-15T04:23:40Z,SAT-1000,27.237,21.67,1524.7,0.9935,NOMINAL,0
2026-01-15T04:23:50Z,SAT-1001,28.611,21.67,1520.5,0.7941,NOMINAL,0
2026-01-15T04:24:00Z,SAT-1002,27.887,21.61,1498.0,0.7039,NOMINAL,0
2026-01-15T04:24:10Z,SAT-1003,27.758,21.64,1533.3,0.9701,NOMINAL,0
2026-01-15T04:24:20Z,SAT-1004,27.975,21.72,1506.2,0.6838,NOMINAL,0
2026-01-15T04:24:30Z,SAT-1005,28.167,21.47,1528.8,0.9008,NOMINAL,0
2026-01-15T04:24:40Z,SAT-1006,27.792,21.88,1710.5,0.7742,SAFE_HOLD,1
2026-01-15T04:24:50Z,SAT-1000,27.731,22.03,1510.7,0.994,NOMINAL,0
2026-01-15T04:25:00Z,SAT-1001,28.249,21.38,1448.7,0.686,NOMINAL,0
2026-01-15T04:25:10Z,SAT-1002,27.699,21.87,1470.4,0.8564,NOMINAL,0
2026-01-15T04:25:20Z,SAT-1003,28.493,22.09,1478.4,0.6762,NOMINAL,0
2026-01-15T04:25:30Z,SAT-1004,28.621,21.98,1482.5,0.7217,NOMINAL,0
2026-01-15T04:25:40Z,SAT-1005,28.497,21.85,1485.2,0.756,NOMINAL,0
2026-01-15T04:25:50Z,SAT-1006,27.149,22.11,1482.1,0.6966,NOMINAL,0
2026-01-15T04:26:00Z,SAT-1000,28.23,21.93,1464.1,0.6086,NOMINAL,0
2026-01-15T04:26:10Z,SAT-1001,28.171,21.88,1474.3,0.7499,NOMINAL,0
2026-01-15T04:26:20Z,SAT-1002,27.871,21.47,1466.0,0.769,NOMINAL,0
2026-01-15T04:26:30Z,SAT-1003,27.764,22.26,1503.1,0.6736,NOMINAL,0
2026-01-15T04:26:40Z,SAT-1004,27.799,20.34,1486.4,0.7841,NOMINAL,0
2026-01-15T04:26:50Z,SAT-1005,27.909,20.12,1473.7,0.6033,NOMINAL,0
2026-01-15T04:27:00Z,SAT-1006,27.391,19.98,1513.6,0.9196,NOMINAL,0
2026-01-15T04:27:10Z,SAT-1000,27.94,20.15,1479.2,0.8042,NOMINAL,0
2026-01-15T04:27:20Z,SAT-1001,27.592,20.13,1516.2,0.7849,NOMINAL,0
2026-01-15T04:27:30Z,SAT-1002,27.852,20.49,1446.2,0.8799,NOMINAL,0
2026-01-15T04:27:40Z,SAT-1003,27.969,20.68,1477.2,0.9611,NOMINAL,0
2026-01-15T04:27:50Z,SAT-1004,27.118,20.08,1491.3,0.9954,NOMINAL,0
2026-01-15T04:28:00Z,SAT-1005,28.483,20.23,1483.2,0.8837,NOMINAL,0
2026-01-15T04:28:10Z,SAT-1006,27.378,20.26,1454.1,0.7357,NOMINAL,0
2026-01-15T04:28:20Z,SAT-1000,28.683,19.98,1525.7,0.8059,NOMINAL,0
2026-01-15T04:28:30Z,SAT-1001,27.177,20.29,1501.0,0.6561,NOMINAL,0
2026-01-15T04:28:40Z,SAT-1002,27.808,20.61,1463.9,0.8552,NOMINAL,0
2026-01-15T04:28:50Z,SAT-1003,27.389,20.34,1503.0,0.6842,NOMINAL,0
2026-01-15T04:29:00Z,SAT-1004,27.615,20.48,1515.4,0.8838,NOMINAL,0
2026-01-15T04:29:10Z,SAT-1005,28.245,20.28,1660.7,0.9895,SAFE_HOLD,1
2026-01-15T04:29:20Z,SAT-1006,27.707,20.57,1494.2,0.8164,NOMINAL,0
2026-01-15T04:29:30Z,SAT-1000,28.207,20.88,1511.3,0.6053,NOMINAL,0
2026-01-15T04:29:40Z,SAT-1001,27.411,20.32,1489.8,0.7222,NOMINAL,0
2026-01-15T04:29:50Z,SAT-1002,27.926,20.65,1479.7,0.945,NOMINAL,0
2026-01-15T04:30:00Z,SAT-1003,28.637,20.06,1464.1,0.9333,NOMINAL,0
2026-01-15T04:30:10Z,SAT-1004,28.016,20.58,1492.4,0.8176,NOMINAL,0
2026-01-15T04:30:20Z,SAT-1005,27.394,19.92,1478.4,0.6389,NOMINAL,0
2026-01-15T04:30:30Z,SAT-1006,28.173,20.07,1484.7,0.8804,NOMINAL,0
2026-01-15T04:30:40Z,SAT-1000,28.109,20.62,1499.3,0.8611,NOMINAL,0
2026-01-15T04:30:50Z,SAT-1001,27.828,20.71,1460.9,0.8578,NOMINAL,0
2026-01-15T04:31:00Z,SAT-1002,27.841,20.19,1509.3,0.8301,NOMINAL,0
2026-01-15T04:31:10Z,SAT-1003,27.808,20.61,1489.9,0.8151,NOMINAL,0
2026-01-15T04:31:20Z,SAT-1004,28.246,20.57,1495.0,0.7399,NOMINAL,0
2026-01-15T04:31:30Z,SAT-1005,27.886,20.77,1465.7,0.9786,STANDBY,0
2026-01-15T04:31:40Z,SAT-1006,28.233,20.67,1541.0,0.7455,NOMINAL,0
2026-01-15T04:31:50Z,SAT-1000,28.174,20.44,1534.9,0.7231,NOMINAL,0
2026-01-15T04:32:00Z,SAT-1001,28.215,20.51,1553.2,0.8748,NOMINAL,0
2026-01-15T04:32:10Z,SAT-1002,27.767,20.77,1485.2,0.6929,NOMINAL,0
2026-01-15T04:32:20Z,SAT-1003,27.903,20.7,1445.3,0.7091,NOMINAL,0
2026-01-15T04:32:30Z,SAT-1004,28.507,20.65,1479.3,0.9139,NOMINAL,0
2026-01-15T04:32:40Z,SAT-1005,27.282,20.97,1469.1,0.7158,NOMINAL,0
2026-01-15T04:32:50Z,SAT-1006,27.89,20.92,1541.3,0.6228,NOMINAL,0
2026-01-15T04:33:00Z,SAT-1000,28.125,20.32,1461.2,0.8948,NOMINAL,0
2026-01-15T04:33:10Z,SAT-1001,27.551,20.22,1521.8,0.7484,NOMINAL,0
2026-01-15T04:33:20Z,SAT-1002,28.345,20.98,1472.9,0.9467,NOMINAL,0
2026-01-15T04:33:30Z,SAT-1003,27.669,20.84,1488.0,0.6007,NOMINAL,0
2026-01-15T04:33:40Z,SAT-1004,27.698,20.93,1517.1,0.7267,NOMINAL,0
2026-01-15T04:33:50Z,SAT-1005,27.788,20.85,1496.8,0.6683,NOMINAL,0
2026-01-15T04:34:00Z,SAT-1006,27.374,21.11,1731.6,0.7651,SAFE_HOLD,1
2026-01-15T04:34:10Z,SAT-1000,27.615,20.62,1477.8,0.9668,NOMINAL,0
2026-01-15T04:34:20Z,SAT-1001,28.332,20.69,1537.4,0.8874,NOMINAL,0
2026-01-15T04:34:30Z,SAT-1002,28.225,20.94,1525.0,0.8984,NOMINAL,0
2026-01-15T04:34:40Z,SAT-1003,27.898,20.74,1495.0,0.6784,NOMINAL,0
2026-01-15T04:34:50Z,SAT-1004,27.351,20.74,1523.5,0.8319,NOMINAL,0
2026-01-15T04:35:00Z,SAT-1005,28.098,21.25,1497.3,0.7972,NOMINAL,0
2026-01-15T04:35:10Z,SAT-1006,27.952,21.22,1501.1,0.7424,NOMINAL,0
2026-01-15T04:35:20Z,SAT-1000,28.103,20.6,1474.6,0.7346,NOMINAL,0
2026-01-15T04:35:30Z,SAT-1001,28.432,21.17,1469.6,0.7971,NOMINAL,0
2026-01-15T04:35:40Z,SAT-1002,27.96,21.03,1530.4,0.6747,NOMINAL,0
2026-01-15T04:35:50Z,SAT-1003,27.754,21.04,1524.3,0.8406,NOMINAL,0
2026-01-15T04:36:00Z,SAT-1004,28.251,21.66,1498.6,0.7837,NOMINAL,0
2026-01-15T04:36:10Z,SAT-1005,27.489,21.75,1461.5,0.8833,NOMINAL,0
2026-01-15T04:36:20Z,SAT-1006,27.98,21.86,1457.8,0.7086,NOMINAL,0
2026-01-15T04:36:30Z,SAT-1000,27.4,21.47,1476.1,0.7813,NOMINAL,0
2026-01-15T04:36:40Z,SAT-1001,27.774,21.3,1498.8,0.9829,NOMINAL,0
2026-01-15T04:36:50Z,SAT-1002,28.245,21.46,1446.6,0.6708,NOMINAL,0
2026-01-15T04:37:00Z,SAT-1003,28.033,21.3,1528.6,0.9874,NOMINAL,0
2026-01-15T04:37:10Z,SAT-1004,27.642,21.77,1478.2,0.7572,NOMINAL,0
2026-01-15T04:37:20Z,SAT-1005,27.525,21.27,1711.2,0.8751,SAFE_HOLD,1
2026-01-15T04:37:30Z,SAT-1006,27.723,21.15,1474.8,0.6493,NOMINAL,0
2026-01-15T04:37:40Z,SAT-1000,27.824,21.55,1515.8,0.8592,NOMINAL,0
2026-01-15T04:37:50Z,SAT-1001,27.691,21.62,1475.2,0.7627,NOMINAL,0
2026-01-15T04:38:00Z,SAT-1002,27.939,21.58,1473.9,0.6017,NOMINAL,0
2026-01-15T04:38:10Z,SAT-1003,27.992,20.99,1486.2,0.9898,NOMINAL,0
2026-01-15T04:38:20Z,SAT-1004,28.246,21.11,1475.9,0.8644,NOMINAL,0
2026-01-15T04:38:30Z,SAT-1005,27.75,21.52,1509.2,0.7793,NOMINAL,0
2026-01-15T04:38:40Z,SAT-1006,27.887,21.84,1492.8,0.8936,NOMINAL,0
2026-01-15T04:38:50Z,SAT-1000,27.652,21.46,1496.7,0.8171,NOMINAL,0
2026-01-15T04:39:00Z,SAT-1001,27.66,21.78,1478.4,0.8392,NOMINAL,0
2026-01-15T04:39:10Z,SAT-1002,27.303,21.42,1484.4,0.7534,NOMINAL,0
2026-01-15T04:39:20Z,SAT-1003,28.087,21.49,1524.8,0.8065,NOMINAL,0
2026-01-15T04:39:30Z,SAT-1004,27.794,21.27,1504.6,0.7254,NOMINAL,0
2026-01-15T04:39:40Z,SAT-1005,27.53,21.25,1493.3,0.8767,NOMINAL,0
2026-01-15T04:39:50Z,SAT-1006,27.814,22.36,1487.9,0.6349,NOMINAL,0
2026-01-15T04:40:00Z,SAT-1000,27.911,21.39,1495.2,0.8383,STANDBY,0
2026-01-15T04:40:10Z,SAT-1001,27.408,21.7,1496.4,0.9167,NOMINAL,0
2026-01-15T04:40:20Z,SAT-1002,28.499,21.6,1487.9,0.6919,NOMINAL,0
2026-01-15T04:40:30Z,SAT-1003,28.009,22.0,1534.5,0.7496,NOMINAL,0
2026-01-15T04:40:40Z,SAT-1004,28.529,21.59,1520.1,0.8527,STANDBY,0
2026-01-15T04:40:50Z,SAT-1005,28.277,20.99,1500.2,0.873,NOMINAL,0
2026-01-15T04:41:00Z,SAT-1006,28.236,21.7,1495.6,0.6719,NOMINAL,0
2026-01-15T04:41:10Z,SAT-1000,27.95,21.77,1437.8,0.6925,NOMINAL,0
2026-01-15T04:41:20Z,SAT-1001,27.823,21.92,1717.1,0.6606,SAFE_HOLD,1
2026-01-15T04:41:30Z,SAT-1002,28.773,21.84,1475.7,0.9301,NOMINAL,0
2026-01-15T04:41:40Z,SAT-1003,27.383,21.29,1437.4,0.9079,NOMINAL,0
2026-01-15T04:41:50Z,SAT-1004,27.858,21.39,1510.7,0.8834,NOMINAL,0
2026-01-15T04:42:00Z,SAT-1005,27.722,22.02,1519.4,0.9279,NOMINAL,0
2026-01-15T04:42:10Z,SAT-1006,27.909,22.08,1490.5,0.9629,NOMINAL,0
2026-01-15T04:42:20Z,SAT-1000,28.263,22.18,1522.6,0.9003,NOMINAL,0
2026-01-15T04:42:30Z,SAT-1001,27.868,21.44,1710.3,0.688,SAFE_HOLD,1
2026-01-15T04:42:40Z,SAT-1002,28.437,21.94,1486.4,0.7865,NOMINAL,0
2026-01-15T04:42:50Z,SAT-1003,27.792,22.01,1553.4,0.71,NOMINAL,0
2026-01-15T04:43:00Z,SAT-1004,28.185,21.73,1515.5,0.9815,NOMINAL,0
2026-01-15T04:43:10Z,SAT-1005,28.11,21.91,1449.6,0.6744,NOMINAL,0
2026-01-15T04:43:20Z,SAT-1006,27.099,20.14,1480.2,0.82,NOMINAL,0
2026-01-15T04:43:30Z,SAT-1000,27.356,20.04,1513.2,0.7263,NOMINAL,0
2026-01-15T04:43:40Z,SAT-1001,28.05,19.68,1558.7,0.8889,NOMINAL,0
2026-01-15T04:43:50Z,SAT-1002,27.629,20.68,1448.7,0.6508,NOMINAL,0
2026-01-15T04:44:00Z,SAT-1003,27.824,20.52,1503.0,0.7005,NOMINAL,0
2026-01-15T04:44:10Z,SAT-1004,28.492,20.05,1486.7,0.8567,NOMINAL,0
2026-01-15T04:44:20Z,SAT-1005,27.745,20.21,1517.5,0.8854,NOMINAL,0
2026-01-15T04:44:30Z,SAT-1006,28.466,19.93,1517.1,0.7211,NOMINAL,0
2026-01-15T04:44:40Z,SAT-1000,28.544,20.12,1463.8,0.924,NOMINAL,0
2026-01-15T04:44:50Z,SAT-1001,27.967,20.2,1680.3,0.7829,SAFE_HOLD,1
2026-01-15T04:45:00Z,SAT-1002,27.477,20.17,1547.5,0.7723,NOMINAL,0
2026-01-15T04:45:10Z,SAT-1003,28.667,20.63,1517.0,0.8143,NOMINAL,0
2026-01-15T04:45:20Z,SAT-1004,28.483,19.87,1718.0,0.7201,SAFE_HOLD,1
2026-01-15T04:45:30Z,SAT-1005,28.079,19.96,1533.4,0.6207,NOMINAL,0
2026-01-15T04:45:40Z,SAT-1006,27.876,20.27,1539.8,0.7069,NOMINAL,0
2026-01-15T04:45:50Z,SAT-1000,28.211,20.02,1488.0,0.8344,NOMINAL,0
2026-01-15T04:46:00Z,SAT-1001,27.728,20.2,1500.7,0.94,NOMINAL,0
2026-01-15T04:46:10Z,SAT-1002,27.348,20.49,1529.5,0.9264,NOMINAL,0
2026-01-15T04:46:20Z,SAT-1003,27.611,20.6,1718.4,0.6405,SAFE_HOLD,1
2026-01-15T04:46:30Z,SAT-1004,28.238,20.79,1532.6,0.828,NOMINAL,0
2026-01-15T04:46:40Z,SAT-1005,27.867,20.28,1506.2,0.7631,NOMINAL,0
2026-01-15T04:46:50Z,SAT-1006,28.089,20.37,1525.5,0.9821,NOMINAL,0
2026-01-15T04:47:00Z,SAT-1000,28.337,20.44,1502.1,0.9492,NOMINAL,0
2026-01-15T04:47:10Z,SAT-1001,28.12,19.93,1451.9,0.6006,NOMINAL,0
2026-01-15T04:47:20Z,SAT-1002,28.762,20.37,1468.9,0.9187,NOMINAL,0
2026-01-15T04:47:30Z,SAT-1003,28.098,20.58,1517.6,0.8513,STANDBY,0
2026-01-15T04:47:40Z,SAT-1004,28.793,21.25,1494.5,0.6008,NOMINAL,0
2026-01-15T04:47:50Z,SAT-1005,28.226,20.47,1502.4,0.9156,NOMINAL,0
2026-01-15T04:48:00Z,SAT-1006,28.096,20.92,1503.0,0.8678,NOMINAL,0
2026-01-15T04:48:10Z,SAT-1000,27.648,20.58,1504.7,0.9515,NOMINAL,0
2026-01-15T04:48:20Z,SAT-1001,27.844,20.56,1493.8,0.8509,NOMINAL,0
2026-01-15T04:48:30Z,SAT-1002,27.863,21.05,1517.5,0.6994,NOMINAL,0
2026-01-15T04:48:40Z,SAT-1003,28.301,20.78,1490.8,0.6081,NOMINAL,0
2026-01-15T04:48:50Z,SAT-1004,27.648,21.03,1529.4,0.811,NOMINAL,0
2026-01-15T04:49:00Z,SAT-1005,27.329,20.94,1514.6,0.7934,NOMINAL,0
2026-01-15T04:49:10Z,SAT-1006,28.201,20.95,1470.0,0.6222,STANDBY,0
2026-01-15T04:49:20Z,SAT-1000,28.185,20.47,1518.2,0.7092,NOMINAL,0
2026-01-15T04:49:30Z,SAT-1001,27.364,20.75,1508.4,0.9623,NOMINAL,0
2026-01-15T04:49:40Z,SAT-1002,28.017,21.02,1546.2,0.8019,NOMINAL,0
2026-01-15T04:49:50Z,SAT-1003,27.625,21.17,1474.1,0.7996,NOMINAL,0
2026-01-15T04:50:00Z,SAT-1004,28.653,20.87,1500.3,0.8977,NOMINAL,0
2026-01-15T04:50:10Z,SAT-1005,28.656,21.2,1501.0,0.8269,STANDBY,0
2026-01-15T04:50:20Z,SAT-1006,28.223,21.21,1499.6,0.6632,NOMINAL,0
2026-01-15T04:50:30Z,SAT-1000,28.76,20.71,1516.3,0.6177,NOMINAL,0
2026-01-15T04:50:40Z,SAT-1001,27.895,20.96,1500.9,0.7213,NOMINAL,0
2026-01-15T04:50:50Z,SAT-1002,28.393,21.16,1469.6,0.645,NOMINAL,0
2026-01-15T04:51:00Z,SAT-1003,28.266,20.33,1510.8,0.9804,NOMINAL,0
2026-01-15T04:51:10Z,SAT-1004,28.03,20.33,1504.2,0.7845,NOMINAL,0
2026-01-15T04:51:20Z,SAT-1005,27.52,20.82,1470.5,0.7648,NOMINAL,0
2026-01-15T04:51:30Z,SAT-1006,27.77,20.94,1489.6,0.6431,NOMINAL,0
2026-01-15T04:51:40Z,SAT-1000,28.145,20.59,1524.4,0.9194,NOMINAL,0
2026-01-15T04:51:50Z,SAT-1001,27.57,21.33,1500.2,0.7686,NOMINAL,0
2026-01-15T04:52:00Z,SAT-1002,28.324,20.51,1481.7,0.6563,NOMINAL,0
2026-01-15T04:52:10Z,SAT-1003,27.379,21.18,1513.8,0.9972,NOMINAL,0
2026-01-15T04:52:20Z,SAT-1004,27.894,20.78,1488.7,0.8063,NOMINAL,0
2026-01-15T04:52:30Z,SAT-1005,27.645,20.93,1520.5,0.7542,NOMINAL,0
2026-01-15T04:52:40Z,SAT-1006,27.989,21.29,1526.7,0.7954,NOMINAL,0
2026-01-15T04:52:50Z,SAT-1000,27.92,21.21,1526.1,0.7745,NOMINAL,0
2026-01-15T04:53:00Z,SAT-1001,27.833,21.55,1692.8,0.6575,SAFE_HOLD,1
2026-01-15T04:53:10Z,SAT-1002,27.973,21.02,1468.2,0.8241,NOMINAL,0
2026-01-15T04:53:20Z,SAT-1003,28.623,21.23,1512.8,0.8552,NOMINAL,0
2026-01-15T04:53:30Z,SAT-1004,28.219,20.42,1488.4,0.8532,NOMINAL,0
2026-01-15T04:53:40Z,SAT-1005,27.969,21.09,1491.8,0.6565,NOMINAL,0
2026-01-15T04:53:50Z,SAT-1006,28.894,21.34,1522.3,0.8426,NOMINAL,0
2026-01-15T04:54:00Z,SAT-1000,27.632,21.43,1514.4,0.7169,NOMINAL,0
2026-01-15T04:54:10Z,SAT-1001,28.836,21.4,1518.9,0.8916,NOMINAL,0
2026-01-15T04:54:20Z,SAT-1002,27.928,21.41,1522.1,0.7286,NOMINAL,0
2026-01-15T04:54:30Z,SAT-1003,27.921,21.38,1544.7,0.9266,NOMINAL,0
2026-01-15T04:54:40Z,SAT-1004,28.137,20.48,1513.9,0.8648,NOMINAL,0
2026-01-15T04:54:50Z,SAT-1005,28.087,21.06,1463.7,0.7764,NOMINAL,0
2026-01-15T04:55:00Z,SAT-1006,27.412,21.33,1502.6,0.6732,NOMINAL,0
2026-01-15T04:55:10Z,SAT-1000,28.27,21.78,1508.6,0.6118,NOMINAL,0
2026-01-15T04:55:20Z,SAT-1001,28.083,20.82,1503.1,0.813,STANDBY,0
2026-01-15T04:55:30Z,SAT-1002,27.884,20.97,1479.6,0.6529,NOMINAL,0
2026-01-15T04:55:40Z,SAT-1003,28.381,22.0,1490.9,0.6938,NOMINAL,0
2026-01-15T04:55:50Z,SAT-1004,28.072,21.5,1471.7,0.6183,NOMINAL,0
2026-01-15T04:56:00Z,SAT-1005,27.055,21.48,1552.4,0.6692,NOMINAL,0
2026-01-15T04:56:10Z,SAT-1006,27.628,21.52,1484.8,0.9234,NOMINAL,0
2026-01-15T04:56:20Z,SAT-1000,27.554,21.56,1498.4,0.7454,NOMINAL,0
2026-01-15T04:56:30Z,SAT-1001,27.867,21.79,1476.3,0.8854,NOMINAL,0
2026-01-15T04:56:40Z,SAT-1002,27.638,21.81,1506.9,0.9207,NOMINAL,0
2026-01-15T04:56:50Z,SAT-1003,27.25,22.05,1523.8,0.7787,NOMINAL,0
2026-01-15T04:57:00Z,SAT-1004,27.942,21.56,1508.5,0.6322,NOMINAL,0
2026-01-15T04:57:10Z,SAT-1005,27.28,21.8,1701.8,0.6557,SAFE_HOLD,1
2026-01-15T04:57:20Z,SAT-1006,27.489,21.66,1526.9,0.6377,NOMINAL,0
2026-01-15T04:57:30Z,SAT-1000,27.451,21.25,1704.2,0.8654,SAFE_HOLD,1
2026-01-15T04:57:40Z,SAT-1001,27.607,21.84,1502.2,0.6762,NOMINAL,0
2026-01-15T04:57:50Z,SAT-1002,27.692,22.82,1521.6,0.9991,NOMINAL,0
2026-01-15T04:58:00Z,SAT-1003,28.066,22.05,1469.8,0.9655,NOMINAL,0
2026-01-15T04:58:10Z,SAT-1004,28.307,22.1,1502.9,0.8195,NOMINAL,0
2026-01-15T04:58:20Z,SAT-1005,28.001,22.04,1531.5,0.7897,NOMINAL,0
2026-01-15T04:58:30Z,SAT-1006,27.238,22.08,1527.7,0.746,NOMINAL,0
2026-01-15T04:58:40Z,SAT-1000,27.689,22.16,1442.0,0.8413,NOMINAL,0
2026-01-15T04:58:50Z,SAT-1001,27.872,22.1,1470.2,0.9395,NOMINAL,0
2026-01-15T04:59:00Z,SAT-1002,28.219,21.76,1512.1,0.8453,NOMINAL,0
2026-01-15T04:59:10Z,SAT-1003,28.299,21.73,1524.1,0.9976,NOMINAL,0
2026-01-15T04:59:20Z,SAT-1004,28.051,22.05,1516.5,0.8408,NOMINAL,0
2026-01-15T04:59:30Z,SAT-1005,27.661,21.36,1463.1,0.7359,NOMINAL,0
2026-01-15T04:59:40Z,SAT-1006,27.779,22.2,1538.0,0.9636,NOMINAL,0
2026-01-15T04:59:50Z,SAT-1000,28.296,22.3,1511.0,0.7535,NOMINAL,0
2026-01-15T05:00:00Z,SAT-1001,27.806,19.78,1456.8,0.9553,NOMINAL,0
2026-01-15T05:00:10Z,SAT-1002,28.747,20.04,1501.7,0.9287,NOMINAL,0
2026-01-15T05:00:20Z,SAT-1003,27.769,20.25,1522.6,0.6164,NOMINAL,0
2026-01-15T05:00:30Z,SAT-1004,28.298,20.39,1486.4,0.958,NOMINAL,0
2026-01-15T05:00:40Z,SAT-1005,28.139,20.15,1677.0,0.9811,SAFE_HOLD,1
2026-01-15T05:00:50Z,SAT-1006,27.898,19.78,1522.4,0.8777,NOMINAL,0
2026-01-15T05:01:00Z,SAT-1000,27.614,19.96,1475.2,0.8799,STANDBY,0
2026-01-15T05:01:10Z,SAT-1001,28.011,19.87,1483.2,0.8545,STANDBY,0
2026-01-15T05:01:20Z,SAT-1002,27.62,20.39,1490.9,0.9175,STANDBY,0
2026-01-15T05:01:30Z,SAT-1003,27.455,20.24,1464.4,0.8788,NOMINAL,0
2026-01-15T05:01:40Z,SAT-1004,28.318,19.9,1512.9,0.6809,NOMINAL,0
2026-01-15T05:01:50Z,SAT-1005,27.796,20.11,1494.7,0.7206,NOMINAL,0
2026-01-15T05:02:00Z,SAT-1006,28.273,20.24,1475.1,0.8495,NOMINAL,0
2026-01-15T05:02:10Z,SAT-1000,28.319,20.69,1514.9,0.8006,NOMINAL,0
2026-01-15T05:02:20Z,SAT-1001,27.613,20.42,1502.6,0.972,NOMINAL,0
2026-01-15T05:02:30Z,SAT-1002,27.443,20.65,1472.0,0.9919,NOMINAL,0
2026-01-15T05:02:40Z,SAT-1003,28.38,20.54,1471.8,0.9145,NOMINAL,0
2026-01-15T05:02:50Z,SAT-1004,27.791,20.5,1448.2,0.9943,NOMINAL,0
2026-01-15T05:03:00Z,SAT-1005,28.25,20.14,1495.5,0.6344,NOMINAL,0
2026-01-15T05:03:10Z,SAT-1006,28.654,20.61,1480.4,0.6958,NOMINAL,0
2026-01-15T05:03:20Z,SAT-1000,28.395,20.34,1478.2,0.6598,NOMINAL,0
