timestamp,satellite_id,bus_voltage,battery_temperature,reaction_wheel_speed,sun_sensor_intensity,operating_mode,anomaly_label,hardware_version
2026-02-02T09:37:10Z,SAT-1000,28.108,18.43,1500.7,0.2834,NOMINAL,0,HW-A2
2026-02-02T09:37:20Z,SAT-1001,27.201,18.4,1498.0,0.9331,NOMINAL,0,HW-A2
2026-02-02T09:37:30Z,SAT-1002,,17.6,1453.5,0.9613,NOMINAL,0,HW-A2
2026-02-02T09:37:40Z,SAT-1003,28.317,18.9,1516.5,0.4391,NOMINAL,0,HW-A2
2026-02-02T09:37:50Z,SAT-1004,27.735,19.18,1492.2,0.8473,NOMINAL,0,HW-A2
2026-02-02T09:38:00Z,SAT-1000,28.493,17.21,1462.1,0.2344,NOMINAL,0,HW-A2
2026-02-02T09:38:10Z,SAT-1001,28.382,20.28,1522.3,0.5473,NOMINAL,0,HW-A2
2026-02-02T09:38:20Z,SAT-1002,28.516,18.92,1489.2,0.9665,NOMINAL,0,HW-A2
2026-02-02T09:38:30Z,SAT-1003,27.364,18.97,1507.9,0.5585,NOMINAL,0,HW-A2
2026-02-02T09:38:40Z,SAT-1004,28.029,18.87,1500.4,0.3587,NOMINAL,0,HW-A2
2026-02-02T09:38:50Z,SAT-1000,27.945,19.5,1490.1,0.8691,NOMINAL,0,HW-A2
2026-02-02T09:39:00Z,SAT-1001,29.021,20.03,1438.5,0.0238,NOMINAL,0,HW-A2
2026-02-02T09:39:10Z,SAT-1002,27.217,18.52,1470.5,0.6115,NOMINAL,0,HW-A2
2026-02-02T09:39:20Z,SAT-1003,28.177,17.72,1442.0,0.8743,NOMINAL,0,HW-A2
2026-02-02T09:39:30Z,SAT-1004,28.654,17.67,1436.3,0.9522,NOMINAL,0,HW-A2
2026-02-02T09:39:30Z,SAT-1004,28.654,17.67,1436.3,0.9522,NOMINAL,0,HW-A2
2026-02-02T09:39:40Z,SAT-1000,29.212,18.45,1532.3,0.7143,NOMINAL,0,HW-A2
2026-02-02T09:39:50Z,SAT-1001,27.059,18.16,1503.2,0.3521,NOMINAL,0,HW-A2
2026-02-02T09:40:00Z,SAT-1002,28.379,18.53,1470.8,0.4364,NOMINAL,0,HW-A2
2026-02-02T09:40:10Z,SAT-1003,28.473,17.92,1550.0,0.7676,STANDBY,0,HW-A2
2026-02-02T09:40:20Z,SAT-1004,27.427,18.69,1449.0,0.3807,NOMINAL,0,HW-A2
2026-02-02T09:40:30Z,SAT-1000,28.052,19.36,1520.5,0.8953,NOMINAL,0,HW-A2
2026-02-02T09:40:40Z,SAT-1001,28.24,19.45,1544.0,0.7554,STANDBY,0,HW-A2
2026-02-02T09:40:50Z,SAT-1002,27.745,18.99,1444.5,0.202,NOMINAL,0,HW-A2
2026-02-02T09:41:00Z,SAT-1003,36.937,18.09,1470.2,0.3288,NOMINAL,0,HW-A2
2026-02-02T09:41:10Z,SAT-1004,28.381,17.94,1479.0,0.845,NOMINAL,0,HW-A2
2026-02-02T09:41:20Z,SAT-1000,27.737,18.64,1484.1,0.3951,STANDBY,1,HW-A2
2026-02-02T09:41:30Z,SAT-1001,27.741,19.02,1459.6,0.1973,NOMINAL,0,HW-A2
2026-02-02T09:41:40Z,SAT-1002,28.411,19.67,1452.3,0.837,NOMINAL,0,HW-A2
2026-02-02T09:41:50Z,SAT-1003,27.522,18.58,1578.1,0.9558,NOMINAL,0,HW-A2
2026-02-02T09:42:00Z,SAT-1004,27.525,19.15,1534.1,0.2225,NOMINAL,0,HW-A2
2026-02-02T09:42:10Z,SAT-1000,,19.77,1530.1,0.7302,NOMINAL,0,HW-A2
2026-02-02T09:42:20Z,SAT-1001,27.714,20.7,1488.5,0.1363,NOMINAL,0,HW-A2
2026-02-02T09:42:30Z,SAT-1002,26.947,20.22,1491.1,0.8326,NOMINAL,0,HW-A2
2026-02-02T09:42:40Z,SAT-1003,28.048,19.66,1443.4,0.3121,NOMINAL,0,HW-A2
2026-02-02T09:42:50Z,SAT-1004,27.785,18.66,1364.4,0.2259,NOMINAL,0,HW-A2
2026-02-02T09:43:00Z,SAT-1000,27.838,19.58,1477.2,0.8865,NOMINAL,0,HW-A2
2026-02-02T09:43:10Z,SAT-1001,,19.29,1463.0,0.1758,NOMINAL,0,HW-A2
2026-02-02T09:43:20Z,SAT-1002,20.203,19.54,1497.6,0.5064,NOMINAL,0,HW-A2
2026-02-02T09:43:30Z,SAT-1003,28.677,19.99,1501.2,0.6905,NOMINAL,0,HW-A2
2026-02-02T09:43:30Z,SAT-1003,28.677,19.99,1501.2,0.6905,NOMINAL,0,HW-A2
2026-02-02T09:43:40Z,SAT-1004,27.867,17.64,1472.3,0.5402,NOMINAL,0,HW-A2
2026-02-02T09:43:50Z,SAT-1000,27.694,19.65,1530.8,0.8415,NOMINAL,0,HW-A2
2026-02-02T09:44:00Z,SAT-1001,26.765,19.29,1488.0,0.4149,NOMINAL,0,HW-A2
2026-02-02T09:44:10Z,SAT-1002,29.127,19.2,1452.9,0.482,NOMINAL,0,HW-A2
2026-02-02T09:44:20Z,SAT-1003,28.042,19.23,1543.6,0.2389,NOMINAL,0,HW-A2
2026-02-02T09:44:30Z,SAT-1004,27.55,19.39,1428.7,0.2211,NOMINAL,0,HW-A2
2026-02-02T09:44:40Z,SAT-1000,27.397,18.3,1507.9,0.4888,NOMINAL,0,HW-A2
2026-02-02T09:44:50Z,SAT-1001,,19.18,1478.4,0.4923,NOMINAL,0,HW-A2
2026-02-02T09:45:00Z,SAT-1002,27.121,18.9,1492.3,0.9834,STANDBY,0,HW-A2
2026-02-02T09:45:10Z,SAT-1003,28.265,19.29,1450.1,0.4555,NOMINAL,0,HW-A2
2026-02-02T09:45:20Z,SAT-1004,27.846,19.11,1456.9,0.2776,NOMINAL,0,HW-A2
2026-02-02T09:45:30Z,SAT-1000,28.17,20.72,1478.9,0.9549,STANDBY,0,HW-A2
2026-02-02T09:45:40Z,SAT-1001,27.108,18.65,1448.8,0.2086,STANDBY,0,HW-A2
2026-02-02T09:45:50Z,SAT-1002,29.157,18.23,1453.0,0.3401,NOMINAL,0,HW-A2
2026-02-02T09:50:50Z,SAT-1003,37.127,19.99,1486.2,0.6893,NOMINAL,0,HW-A2
2026-02-02T09:51:00Z,SAT-1004,28.486,18.38,1519.8,0.4302,NOMINAL,0,HW-A2
2026-02-02T09:51:10Z,SAT-1000,26.968,17.58,1481.0,0.0126,NOMINAL,0,HW-A2
2026-02-02T09:51:20Z,SAT-1001,,18.39,1452.6,0.5672,NOMINAL,0,HW-A2
2026-02-02T09:51:30Z,SAT-1002,27.149,19.67,1578.5,0.8695,NOMINAL,0,HW-A2
2026-02-02T09:51:40Z,SAT-1003,26.782,19.34,1479.3,0.2437,NOMINAL,0,HW-A2
2026-02-02T09:51:50Z,SAT-1004,28.033,18.49,1512.2,0.2758,NOMINAL,0,HW-A2
2026-02-02T09:52:00Z,SAT-1000,28.837,20.03,1463.4,0.5218,NOMINAL,0,HW-A2
2026-02-02T09:52:10Z,SAT-1001,27.516,19.51,1551.5,0.1578,NOMINAL,0,HW-A2
2026-02-02T09:52:20Z,SAT-1002,,19.67,1539.5,0.6346,NOMINAL,0,HW-A2
2026-02-02T09:52:30Z,SAT-1003,27.494,20.97,1469.0,0.7808,STANDBY,0,HW-A2
2026-02-02T09:52:40Z,SAT-1004,26.692,18.8,1501.8,0.7331,NOMINAL,0,HW-A2
2026-02-02T09:52:50Z,SAT-1000,,17.41,1571.2,0.9194,NOMINAL,1,HW-A2
2026-02-02T09:53:00Z,SAT-1001,,19.14,1545.9,0.7917,NOMINAL,0,HW-A2
2026-02-02T09:53:10Z,SAT-1002,27.792,19.09,1541.9,0.9363,NOMINAL,0,HW-A2
2026-02-02T09:53:20Z,SAT-1003,26.845,19.45,1473.7,0.8383,NOMINAL,0,HW-A2
2026-02-02T09:53:30Z,SAT-1004,27.821,20.05,1422.1,0.7129,NOMINAL,0,HW-A2
2026-02-02T09:53:40Z,SAT-1000,27.756,17.37,1515.5,0.1394,NOMINAL,0,HW-A2
2026-02-02T09:53:50Z,SAT-1001,28.142,17.47,1547.1,0.2404,NOMINAL,0,HW-A2
2026-02-02T09:54:00Z,SAT-1002,28.457,17.38,1602.2,0.2763,STANDBY,0,HW-A2
2026-02-02T09:54:10Z,SAT-1003,28.722,18.93,1460.1,0.1273,NOMINAL,0,HW-A2
2026-02-02T09:54:20Z,SAT-1004,26.715,20.47,1547.8,0.8616,NOMINAL,0,HW-A2
2026-02-02T09:54:30Z,SAT-1000,28.452,18.25,1533.6,0.4987,NOMINAL,0,HW-A2
2026-02-02T09:54:40Z,SAT-1001,,18.44,1519.1,0.6295,NOMINAL,0,HW-A2
2026-02-02T09:54:50Z,SAT-1002,28.435,19.65,1507.6,0.0372,NOMINAL,0,HW-A2
2026-02-02T09:55:00Z,SAT-1003,28.325,19.45,1572.6,0.2889,NOMINAL,0,HW-A2
2026-02-02T09:55:10Z,SAT-1004,28.854,18.67,1509.0,0.6838,NOMINAL,0,HW-A2
2026-02-02T09:55:20Z,SAT-1000,27.186,18.3,1548.2,0.2865,NOMINAL,0,HW-A2
2026-02-02T09:55:30Z,SAT-1001,28.262,18.44,1456.2,0.1676,NOMINAL,0,HW-A2
2026-02-02T09:55:30Z,SAT-1001,28.262,18.44,1456.2,0.1676,NOMINAL,0,HW-A2
2026-02-02T09:55:40Z,SAT-1002,28.594,18.87,1513.4,0.1445,NOMINAL,0,HW-A2
2026-02-02T09:55:50Z,SAT-1003,26.982,19.46,1548.5,0.0961,NOMINAL,0,HW-A2
2026-02-02T09:56:00Z,SAT-1004,28.164,18.41,1470.6,0.567,SAFE_HOLD,0,HW-A2
2026-02-02T09:56:10Z,SAT-1000,27.385,19.74,1514.5,0.2648,NOMINAL,0,HW-A2
2026-02-02T09:56:20Z,SAT-1001,27.632,19.2,1524.9,0.4188,STANDBY,0,HW-A2
2026-02-02T09:56:30Z,SAT-1002,29.027,17.45,1569.7,0.2032,NOMINAL,0,HW-A2
2026-02-02T09:56:40Z,SAT-1003,27.77,18.55,1477.7,0.788,NOMINAL,0,HW-A2
2026-02-02T09:56:50Z,SAT-1004,36.139,19.91,1439.5,0.0294,NOMINAL,0,HW-A2
2026-02-02T09:57:00Z,SAT-1000,27.89,19.22,1546.4,0.5403,NOMINAL,0,HW-A2
2026-02-02T09:57:10Z,SAT-1001,,17.92,1525.5,0.3353,NOMINAL,0,HW-A2
2026-02-02T09:57:20Z,SAT-1002,28.189,20.34,1533.8,0.9698,NOMINAL,0,HW-A2
2026-02-02T09:57:30Z,SAT-1003,27.166,20.42,1476.5,0.3376,NOMINAL,0,HW-A2
2026-02-02T09:57:40Z,SAT-1004,,19.64,1469.2,0.5319,NOMINAL,0,HW-A2
2026-02-02T09:57:50Z,SAT-1000,26.782,--,1429.6,0.0068,NOMINAL,0,HW-A2
2026-02-02T09:58:00Z,SAT-1001,28.279,19.61,1455.4,0.2616,NOMINAL,0,HW-A2
2026-02-02T09:58:10Z,SAT-1002,28.329,18.0,1528.9,0.9775,NOMINAL,0,HW-A2
2026-02-02T09:58:20Z,SAT-1003,27.703,17.51,1499.5,0.6058,NOMINAL,0,HW-A2
2026-02-02T09:58:30Z,SAT-1004,27.796,19.19,1484.4,0.8368,NOMINAL,0,HW-A2
2026-02-02T09:58:40Z,SAT-1000,28.44,18.52,1513.8,0.4452,NOMINAL,0,HW-A2
2026-02-02T09:58:50Z,SAT-1001,28.243,18.32,1498.5,0.1197,NOMINAL,0,HW-A2
2026-02-02T09:59:00Z,SAT-1002,28.491,18.87,1456.2,0.8696,NOMINAL,0,HW-A2
2026-02-02T09:59:10Z,SAT-1003,27.491,19.15,1552.4,0.618,NOMINAL,0,HW-A2
2026-02-02T09:59:20Z,SAT-1004,29.044,18.8,1556.8,0.6962,NOMINAL,0,HW-A2
2026-02-02T09:59:30Z,SAT-1000,27.357,19.19,1510.2,0.543,NOMINAL,1,HW-A2
2026-02-02T09:59:40Z,SAT-1001,29.329,18.82,1470.8,0.2987,NOMINAL,0,HW-A2
2026-02-02T09:59:50Z,SAT-1002,28.284,17.61,1502.6,0.6053,NOMINAL,0,HW-A2
2026-02-02T10:00:00Z,SAT-1003,27.657,20.42,1525.3,0.3124,NOMINAL,0,HW-A2
2026-02-02T10:00:10Z,SAT-1004,,21.2,1478.5,0.1451,NOMINAL,0,HW-A2
2026-02-02T10:00:20Z,SAT-1000,27.112,ERR,1473.5,0.7045,NOMINAL,0,HW-A2
2026-02-02T10:00:30Z,SAT-1001,27.276,18.33,1510.5,0.9539,NOMINAL,0,HW-A2
2026-02-02T10:00:40Z,SAT-1002,27.002,19.46,1492.2,0.6853,NOMINAL,0,HW-A2
2026-02-02T10:00:50Z,SAT-1003,,18.28,1493.4,0.1313,NOMINAL,0,HW-A2
2026-02-02T10:01:00Z,SAT-1004,28.471,19.24,1486.1,0.33,NOMINAL,0,HW-A2
2026-02-02T10:01:10Z,SAT-1000,27.964,17.89,1494.9,0.6029,NOMINAL,0,HW-A2
2026-02-02T10:01:20Z,SAT-1001,27.736,19.29,1440.3,0.8958,NOMINAL,0,HW-A2
2026-02-02T10:01:30Z,SAT-1002,27.863,20.09,1470.7,0.9436,NOMINAL,0,HW-A2
2026-02-02T10:01:40Z,SAT-1003,27.847,19.73,1483.3,0.2459,NOMINAL,0,HW-A2
2026-02-02T10:01:50Z,SAT-1004,28.834,19.21,1512.5,0.3136,NOMINAL,0,HW-A2
2026-02-02T10:02:00Z,SAT-1000,27.61,19.61,1504.6,0.384,NOMINAL,0,HW-A2
2026-02-02T10:02:10Z,SAT-1001,27.332,20.25,1550.4,0.3471,NOMINAL,0,HW-A2
2026-02-02T10:02:20Z,SAT-1002,28.878,19.49,1516.4,0.3758,NOMINAL,0,HW-A2
2026-02-02T10:02:20Z,SAT-1002,28.878,19.49,1516.4,0.3758,NOMINAL,0,HW-A2
2026-02-02T10:02:30Z,SAT-1003,28.453,19.59,1483.5,0.3113,NOMINAL,0,HW-A2
2026-02-02T10:02:40Z,SAT-1004,28.209,19.18,1560.6,0.2813,NOMINAL,0,HW-A2
2026-02-02T10:02:50Z,SAT-1000,28.381,18.23,1600.9,0.2602,NOMINAL,0,HW-A2
2026-02-02T10:03:00Z,SAT-1001,27.707,18.0,1472.6,0.4784,NOMINAL,0,HW-A2
2026-02-02T10:03:10Z,SAT-1002,,20.17,1518.6,0.1323,STANDBY,0,HW-A2
2026-02-02T10:03:20Z,SAT-1003,28.173,18.35,1450.0,0.0062,NOMINAL,0,HW-A2
2026-02-02T10:03:30Z,SAT-1004,27.919,18.37,1539.5,0.6461,NOMINAL,0,HW-A2
2026-02-02T10:03:40Z,SAT-1000,27.851,19.07,1501.6,0.7685,NOMINAL,0,HW-A2
2026-02-02T10:03:40Z,SAT-1000,27.851,19.07,1501.6,0.7685,NOMINAL,0,HW-A2
2026-02-02T10:03:50Z,SAT-1001,27.628,19.52,1458.0,0.7542,NOMINAL,0,HW-A2
2026-02-02T10:04:00Z,SAT-1002,28.858,18.08,1576.7,0.115,NOMINAL,0,HW-A2
2026-02-02T10:04:10Z,SAT-1003,28.06,17.78,1410.5,0.9983,SAFE_HOLD,0,HW-A2
2026-02-02T10:04:20Z,SAT-1004,29.029,17.58,1442.3,0.9811,NOMINAL,0,HW-A2
2026-02-02T10:04:20Z,SAT-1004,29.029,17.58,1442.3,0.9811,NOMINAL,0,HW-A2
2026-02-02T10:04:30Z,SAT-1000,27.465,18.88,1528.8,0.8885,NOMINAL,0,HW-A2
2026-02-02T10:04:40Z,SAT-1001,27.569,19.14,1507.5,0.1105,NOMINAL,0,HW-A2
2026-02-02T10:04:50Z,SAT-1002,36.942,18.17,1524.6,0.3963,NOMINAL,0,HW-A2
2026-02-02T10:05:00Z,SAT-1003,,18.64,1443.3,0.643,NOMINAL,0,HW-A2
2026-02-02T10:05:10Z,SAT-1004,27.513,18.39,1495.3,0.6379,NOMINAL,0,HW-A2
2026-02-02T10:05:20Z,SAT-1000,28.415,20.33,1476.3,0.5414,NOMINAL,0,HW-A2
2026-02-02T10:05:30Z,SAT-1001,,20.04,1524.5,0.0392,NOMINAL,0,HW-A2
2026-02-02T10:05:40Z,SAT-1002,27.919,19.27,1418.6,0.7581,NOMINAL,0,HW-A2
2026-02-02T10:05:40Z,SAT-1002,27.919,19.27,1418.6,0.7581,NOMINAL,0,HW-A2
2026-02-02T10:05:50Z,SAT-1003,28.66,19.7,1500.1,0.0888,NOMINAL,0,HW-A2
2026-02-02T10:06:00Z,SAT-1004,28.12,19.03,1498.2,0.6282,NOMINAL,0,HW-A2
2026-02-02T10:06:10Z,SAT-1000,,18.79,1508.8,0.454,NOMINAL,1,HW-A2
2026-02-02T10:06:20Z,SAT-1001,27.559,N/A,1439.9,0.9358,NOMINAL,0,HW-A2
2026-02-02T10:06:30Z,SAT-1002,27.878,19.43,1521.1,0.9589,SAFE_HOLD,0,HW-A2
2026-02-02T10:06:40Z,SAT-1003,,17.15,1474.0,0.1517,NOMINAL,0,HW-A2
2026-02-02T10:06:50Z,SAT-1004,27.896,18.68,1451.0,0.0292,NOMINAL,0,HW-A2
2026-02-02T10:07:00Z,SAT-1000,28.886,20.62,1406.2,0.51,NOMINAL,0,HW-A2
2026-02-02T10:07:10Z,SAT-1001,27.751,18.45,1461.6,0.7726,STANDBY,0,HW-A2
2026-02-02T10:07:20Z,SAT-1002,,18.13,1464.0,0.55,NOMINAL,0,HW-A2
2026-02-02T10:07:30Z,SAT-1003,28.112,18.51,1536.7,0.5036,NOMINAL,0,HW-A2
2026-02-02T10:07:40Z,SAT-1004,28.491,18.77,1472.2,0.2783,NOMINAL,0,HW-A2
2026-02-02T10:07:50Z,SAT-1000,27.882,19.89,1535.9,0.9592,NOMINAL,0,HW-A2
2026-02-02T10:08:00Z,SAT-1001,,18.94,1436.3,0.7315,NOMINAL,0,HW-A2
2026-02-02T10:08:10Z,SAT-1002,28.44,16.92,1452.5,0.478,SAFE_HOLD,0,HW-A2
2026-02-02T10:08:20Z,SAT-1003,28.04,18.88,1503.1,0.0766,NOMINAL,0,HW-A2
2026-02-02T10:08:30Z,SAT-1004,27.452,19.05,1404.5,0.6418,NOMINAL,0,HW-A2
2026-02-02T10:08:40Z,SAT-1000,27.682,18.38,1511.7,0.3769,STANDBY,0,HW-A2
2026-02-02T10:08:40Z,SAT-1000,27.682,18.38,1511.7,0.3769,STANDBY,0,HW-A2
2026-02-02T10:08:50Z,SAT-1001,,19.52,1446.9,0.3411,NOMINAL,0,HW-A2
2026-02-02T10:09:00Z,SAT-1002,,19.28,1422.5,0.2142,NOMINAL,0,HW-A2
2026-02-02T10:09:10Z,SAT-1003,28.079,20.62,1527.8,0.9658,NOMINAL,0,HW-A2
2026-02-02T10:09:20Z,SAT-1004,27.905,18.48,1455.5,0.2451,NOMINAL,0,HW-A2
2026-02-02T10:09:30Z,SAT-1000,27.791,ERR,1498.5,0.4884,NOMINAL,0,HW-A2
2026-02-02T10:09:40Z,SAT-1001,28.236,19.5,1568.0,0.7969,NOMINAL,0,HW-A2
2026-02-02T10:09:50Z,SAT-1002,27.729,19.04,1559.5,0.6448,NOMINAL,0,HW-A2
2026-02-02T10:10:00Z,SAT-1003,29.005,18.96,1547.4,0.7763,NOMINAL,0,HW-A2
2026-02-02T10:10:10Z,SAT-1004,28.625,20.79,1489.7,0.5944,NOMINAL,0,HW-A2
2026-02-02T10:10:20Z,SAT-1000,28.277,19.38,1479.8,0.6456,NOMINAL,0,HW-A2
2026-02-02T10:10:30Z,SAT-1001,,17.94,1553.9,0.0728,NOMINAL,0,HW-A2
2026-02-02T10:10:40Z,SAT-1002,27.172,18.35,1510.7,0.5328,NOMINAL,0,HW-A2
2026-02-02T10:10:50Z,SAT-1003,,18.95,1445.9,0.2618,NOMINAL,0,HW-A2
2026-02-02T10:11:00Z,SAT-1004,27.04,18.31,1426.0,0.5193,NOMINAL,0,HW-A2
2026-02-02T10:11:10Z,SAT-1000,27.752,19.94,1554.3,0.6436,NOMINAL,0,HW-A2
2026-02-02T10:11:20Z,SAT-1001,27.114,19.76,1437.1,0.2254,STANDBY,0,HW-A2
2026-02-02T10:11:30Z,SAT-1002,,19.1,1509.2,0.3153,SAFE_HOLD,0,HW-A2
2026-02-02T10:11:40Z,SAT-1003,28.258,20.47,1469.9,0.5641,NOMINAL,0,HW-A2
2026-02-02T10:11:50Z,SAT-1004,26.966,18.18,1498.3,0.6824,SAFE_HOLD,0,HW-A2
2026-02-02T10:12:00Z,SAT-1000,28.297,18.38,1519.8,0.2407,NOMINAL,0,HW-A2
2026-02-02T10:12:00Z,SAT-1000,28.297,18.38,1519.8,0.2407,NOMINAL,0,HW-A2
2026-02-02T10:12:10Z,SAT-1001,28.391,20.73,1496.2,0.374,NOMINAL,0,HW-A2
2026-02-02T10:12:20Z,SAT-1002,,19.79,1451.7,0.6387,NOMINAL,0,HW-A2
2026-02-02T10:12:30Z,SAT-1003,28.373,17.65,1529.9,0.733,SAFE_HOLD,0,HW-A2
2026-02-02T10:12:40Z,SAT-1004,28.447,20.29,1485.7,0.4484,NOMINAL,0,HW-A2
2026-02-02T10:12:50Z,SAT-1000,28.009,17.02,1501.3,0.7436,NOMINAL,1,HW-A2
2026-02-02T10:13:00Z,SAT-1001,29.883,17.98,1484.8,0.9378,NOMINAL,0,HW-A2
2026-02-02T10:13:10Z,SAT-1002,27.675,19.41,1510.6,0.0947,NOMINAL,0,HW-A2
2026-02-02T10:13:20Z,SAT-1003,28.681,19.64,1457.2,0.991,NOMINAL,0,HW-A2
2026-02-02T10:13:30Z,SAT-1004,28.312,20.01,1468.4,0.8454,NOMINAL,0,HW-A2
2026-02-02T10:18:30Z,SAT-1000,27.579,19.42,1479.0,0.4811,NOMINAL,0,HW-A2
2026-02-02T10:18:40Z,SAT-1001,28.397,19.14,1472.3,0.3065,NOMINAL,0,HW-A2
2026-02-02T10:18:50Z,SAT-1002,27.402,18.47,1518.4,0.8397,NOMINAL,0,HW-A2
2026-02-02T10:19:00Z,SAT-1003,26.853,20.22,1449.2,0.0083,NOMINAL,0,HW-A2
2026-02-02T10:19:10Z,SAT-1004,28.89,17.99,1433.5,0.3433,NOMINAL,0,HW-A2
2026-02-02T10:19:10Z,SAT-1004,28.89,17.99,1433.5,0.3433,NOMINAL,0,HW-A2
2026-02-02T10:19:20Z,SAT-1000,27.611,18.75,1501.7,0.3243,NOMINAL,0,HW-A2
2026-02-02T10:19:30Z,SAT-1001,,18.27,1486.3,0.1291,NOMINAL,0,HW-A2
2026-02-02T10:19:40Z,SAT-1002,28.023,19.24,1470.0,0.43,SAFE_HOLD,0,HW-A2
2026-02-02T10:19:50Z,SAT-1003,28.021,19.14,1471.8,0.9056,SAFE_HOLD,0,HW-A2
2026-02-02T10:20:00Z,SAT-1004,28.321,19.26,1500.0,0.6252,NOMINAL,0,HW-A2
2026-02-02T10:20:10Z,SAT-1000,20.73,18.46,1466.9,0.3363,NOMINAL,0,HW-A2
2026-02-02T10:20:20Z,SAT-1001,27.278,19.02,1475.3,0.6697,NOMINAL,0,HW-A2
2026-02-02T10:20:30Z,SAT-1002,28.057,19.45,1537.1,0.8762,NOMINAL,0,HW-A2
2026-02-02T10:20:40Z,SAT-1003,28.53,19.13,1543.0,0.0915,NOMINAL,0,HW-A2
2026-02-02T10:20:50Z,SAT-1004,,19.34,1530.0,0.3082,NOMINAL,0,HW-A2
2026-02-02T10:21:00Z,SAT-1000,27.314,17.56,1472.9,0.847,NOMINAL,0,HW-A2
2026-02-02T10:21:10Z,SAT-1001,28.399,19.31,1459.4,0.0978,NOMINAL,0,HW-A2
2026-02-02T10:21:20Z,SAT-1002,27.932,20.48,1516.1,0.7383,NOMINAL,0,HW-A2
2026-02-02T10:21:30Z,SAT-1003,27.572,19.13,1529.4,0.4565,NOMINAL,0,HW-A2
2026-02-02T10:21:40Z,SAT-1004,28.313,19.19,1503.0,0.9155,NOMINAL,0,HW-A2
2026-02-02T10:21:50Z,SAT-1000,27.921,18.19,1458.3,0.4411,STANDBY,0,HW-A2
2026-02-02T10:22:00Z,SAT-1001,28.07,17.72,1508.4,0.7653,NOMINAL,0,HW-A2
2026-02-02T10:22:10Z,SAT-1002,28.519,17.69,1509.3,0.8505,NOMINAL,0,HW-A2
2026-02-02T10:22:20Z,SAT-1003,28.412,16.7,1460.4,0.455,NOMINAL,0,HW-A2
2026-02-02T10:22:30Z,SAT-1004,28.548,18.26,1551.2,0.92,STANDBY,0,HW-A2
2026-02-02T10:22:40Z,SAT-1000,27.933,19.37,1567.2,0.4603,NOMINAL,0,HW-A2
2026-02-02T10:22:40Z,SAT-1000,27.933,19.37,1567.2,0.4603,NOMINAL,0,HW-A2
2026-02-02T10:22:50Z,SAT-1001,27.852,19.83,1538.7,0.0127,NOMINAL,0,HW-A2
2026-02-02T10:23:00Z,SAT-1002,,18.42,1474.3,0.7819,NOMINAL,0,HW-A2
2026-02-02T10:23:10Z,SAT-1003,28.108,20.95,1593.7,0.1442,NOMINAL,0,HW-A2
2026-02-02T10:23:20Z,SAT-1004,27.898,19.82,1516.5,0.4614,NOMINAL,0,HW-A2
2026-02-02T10:23:30Z,SAT-1000,27.446,18.87,1480.0,0.0648,NOMINAL,0,HW-A2
2026-02-02T10:23:40Z,SAT-1001,28.179,19.39,1506.3,0.159,NOMINAL,0,HW-A2
2026-02-02T10:23:50Z,SAT-1002,,18.41,1481.5,0.193,NOMINAL,0,HW-A2
2026-02-02T10:24:00Z,SAT-1003,28.526,19.22,1478.7,0.1471,NOMINAL,0,HW-A2
2026-02-02T10:24:10Z,SAT-1004,28.743,21.11,1510.8,0.4413,NOMINAL,0,HW-A2
2026-02-02T10:24:20Z,SAT-1000,28.654,18.35,1549.5,0.7303,NOMINAL,1,HW-A2
2026-02-02T10:24:30Z,SAT-1001,27.734,--,1527.9,0.8923,NOMINAL,0,HW-A2
2026-02-02T10:24:40Z,SAT-1002,28.461,18.45,1476.1,0.1412,NOMINAL,0,HW-A2
2026-02-02T10:24:50Z,SAT-1003,28.536,18.03,1490.4,0.5392,NOMINAL,0,HW-A2
2026-02-02T10:25:00Z,SAT-1004,28.366,17.42,1530.4,0.6411,NOMINAL,0,HW-A2
2026-02-02T10:25:00Z,SAT-1004,28.366,17.42,1530.4,0.6411,NOMINAL,0,HW-A2
2026-02-02T10:25:10Z,SAT-1000,,18.22,1512.3,0.925,NOMINAL,0,HW-A2
2026-02-02T10:25:20Z,SAT-1001,27.14,19.42,1509.7,0.2093,NOMINAL,0,HW-A2
2026-02-02T10:25:30Z,SAT-1002,,19.64,1564.3,0.2926,NOMINAL,0,HW-A2
2026-02-02T10:25:40Z,SAT-1003,27.239,19.04,1530.2,0.273,NOMINAL,0,HW-A2
2026-02-02T10:25:50Z,SAT-1004,,17.66,1462.3,0.8622,NOMINAL,0,HW-A2
2026-02-02T10:26:00Z,SAT-1000,27.998,18.56,1528.0,0.0185,NOMINAL,0,HW-A2
2026-02-02T10:26:10Z,SAT-1001,27.471,20.65,1536.7,0.4984,NOMINAL,0,HW-A2
2026-02-02T10:26:20Z,SAT-1002,27.943,18.19,1470.9,0.282,NOMINAL,0,HW-A2
2026-02-02T10:26:30Z,SAT-1003,29.027,18.96,1579.6,0.0735,NOMINAL,0,HW-A2
2026-02-02T10:26:30Z,SAT-1003,29.027,18.96,1579.6,0.0735,NOMINAL,0,HW-A2
2026-02-02T10:26:40Z,SAT-1004,27.833,--,1522.3,0.6477,NOMINAL,0,HW-A2
2026-02-02T10:26:50Z,SAT-1000,28.706,20.18,1512.8,0.0365,NOMINAL,0,HW-A2
2026-02-02T10:27:00Z,SAT-1001,28.1,18.08,1538.7,0.3261,NOMINAL,0,HW-A2
